Open,Minimum,Maximum,Close,Date,Position
"960,590","959,430","961,740","960,590",2014/11/26,High
"954,250","950,210","958,280","958,280",2014/11/25,High
"946,750","942,140","951,360","947,900",2014/11/24,High
"940,990","935,220","946,750","944,440",2014/11/23,High
"936,370","934,060","938,680","936,370",2014/11/22,No Change
"936,370","935,220","937,520","936,370",2014/11/21,No Change
"935,800","935,220","936,370","936,370",2014/11/19,Low
"939,830","939,830","939,830","939,830",2014/11/18,High
"937,520","934,060","940,980","938,680",2014/11/17,High
"935,220","934,060","936,370","935,220",2014/11/16,Low
"935,220","934,060","936,370","936,370",2014/11/15,No Change
"935,790","934,060","937,520","936,370",2014/11/14,High
"922,540","920,230","924,840","923,690",2014/11/12,Low
"924,840","923,690","925,990","924,840",2014/11/11,High
"919,070","915,610","922,530","921,380",2014/11/10,Low
"925,990","922,530","929,450","922,530",2014/11/09,Low
"928,880","928,300","929,450","929,450",2014/11/08,High
"926,570","923,690","929,450","928,300",2014/11/07,High
"916,770","916,770","916,770","916,770",2014/11/05,High
"915,610","915,610","915,610","915,610",2014/11/04,Low
"933,490","931,760","935,220","931,760",2014/10/31,Low
"946,170","944,440","947,900","945,600",2014/10/29,Low
"950,790","950,210","951,360","951,360",2014/10/28,No Change
"951,360","950,210","952,510","951,360",2014/10/27,No Change
"951,360","950,210","952,510","951,360",2014/10/26,No Change
"950,210","949,060","951,360","951,360",2014/10/25,No Change
"953,670","951,360","955,970","951,360",2014/10/24,Low
"957,710","957,130","958,280","957,130",2014/10/22,Low
"960,010","959,430","960,590","959,430",2014/10/21,Low
"961,740","960,590","962,890","960,590",2014/10/20,High
"960,590","959,430","961,740","959,430",2014/10/19,Low
"961,740","960,590","962,890","962,890",2014/10/18,High
"961,740","960,590","962,890","960,590",2014/10/17,Low
"964,050","962,890","965,200","964,050",2014/10/15,No Change
"961,170","957,130","965,200","964,050",2014/10/14,High
"963,470","960,590","966,350","962,890",2014/10/13,No Change
"961,160","959,430","962,890","962,890",2014/10/11,High
"966,930","961,740","972,120","961,740",2014/10/10,Low
"968,080","966,350","969,810","967,510",2014/10/08,High
"960,590","958,280","962,890","958,280",2014/10/07,High
"955,400","953,670","957,130","955,970",2014/10/06,High
"947,910","945,600","950,210","950,210",2014/10/05,High
"947,330","945,600","949,060","947,900",2014/10/03,Low
"955,400","953,670","957,130","955,970",2014/09/30,No Change
"955,400","952,510","958,280","955,970",2014/09/29,Low
"961,740","960,590","962,890","960,590",2014/09/28,Low
"962,320","960,590","964,050","964,050",2014/09/27,High
"953,090","946,750","959,430","959,430",2014/09/26,High
"943,290","943,290","943,290","943,290",2014/09/24,Low
"949,630","947,900","951,360","947,900",2014/09/23,High
"945,020","938,680","951,360","946,750",2014/09/22,High
"937,530","936,370","938,680","937,520",2014/09/21,Low
"938,100","935,220","940,980","938,680",2014/09/20,No Change
"941,560","937,520","945,600","938,680",2014/09/19,Low
"956,550","951,360","961,740","951,360",2014/09/17,Low
"956,550","953,670","959,430","954,820",2014/09/15,High
"950,790","947,900","953,670","952,510",2014/09/14,High
"945,600","943,290","947,900","946,750",2014/09/13,No Change
"949,060","946,750","951,360","946,750",2014/09/12,Low
"961,170","960,590","961,740","960,590",2014/09/10,No Change
"962,900","961,740","964,050","962,890",2014/09/09,Low
"964,630","964,050","965,200","964,050",2014/09/08,Low
"966,930","966,350","967,510","966,350",2014/09/07,No Change
"965,200","964,050","966,350","966,350",2014/09/06,High
"966,930","965,200","968,660","965,200",2014/09/05,Low
"968,660","967,510","969,810","969,810",2014/09/03,High
"968,660","967,510","969,810","968,660",2014/09/02,No Change
"968,660","967,510","969,810","968,660",2014/09/01,Low
"971,550","970,970","972,120","970,970",2014/08/31,Low
"973,280","972,120","974,430","972,120",2014/08/30,Low
"972,120","970,970","973,270","973,270",2014/08/29,High
"968,660","966,350","970,970","969,810",2014/08/27,High
"965,780","965,200","966,350","966,350",2014/08/26,Low
"967,510","965,200","969,810","967,510",2014/08/25,High
"962,900","960,590","965,200","964,050",2014/08/24,No Change
"963,470","961,740","965,200","964,050",2014/08/23,High
"957,130","954,820","959,430","959,430",2014/08/22,High
"956,550","954,820","958,280","957,130",2014/08/20,Low
"965,780","964,050","967,510","964,050",2014/08/19,Low
"968,090","967,510","968,660","968,660",2014/08/18,High
"967,510","966,350","968,660","967,510",2014/08/17,Low
"969,820","968,660","970,970","968,660",2014/08/16,Low
"972,120","970,970","973,270","970,970",2014/08/15,Low
"976,640","975,580","977,700","976,730",2014/08/13,No Change
"975,580","974,430","976,730","976,730",2014/08/12,No Change
"976,640","975,580","977,700","976,730",2014/08/11,High
"975,580","974,430","976,730","975,580",2014/08/10,Low
"979,040","976,730","981,340","977,880",2014/08/09,Low
"977,660","973,730","981,580","980,190",2014/08/08,High
"973,850","973,040","974,650","973,730",2014/08/06,Low
"972,930","970,270","975,580","975,580",2014/08/05,High
"971,890","970,270","973,500","970,270",2014/08/04,Low
"974,540","973,040","976,040","973,960",2014/08/03,High
"972,460","970,270","974,650","973,270",2014/08/02,High
"969,350","967,960","970,730","970,730",2014/08/01,Low
"972,580","972,580","972,580","972,580",2014/07/30,No Change
"973,270","972,340","974,190","972,580",2014/07/27,Low
"975,120","974,190","976,040","974,880",2014/07/26,High
"972,920","971,880","973,960","973,960",2014/07/25,High
"968,080","965,420","970,730","970,500",2014/07/23,Low
"969,810","967,270","972,340","971,420",2014/07/22,High
"968,770","966,800","970,730","970,730",2014/07/21,Low
"971,890","970,730","973,040","971,650",2014/07/20,High
"971,190","968,880","973,500","970,730",2014/07/19,Low
"973,500","972,340","974,650","972,350",2014/07/16,High
"967,850","964,960","970,730","970,730",2014/07/15,High
"971,190","968,880","973,500","970,040",2014/07/14,Low
"978,700","972,810","984,580","974,190",2014/07/13,Low
"985,730","982,960","988,500","986,660",2014/07/12,High
"982,040","979,500","984,580","984,580",2014/07/11,No Change
"980,660","974,880","986,430","984,580",2014/07/09,High
"975,120","973,270","976,960","975,350",2014/07/08,High
"973,850","968,420","979,270","973,270",2014/07/07,High
"967,610","965,880","969,340","967,960",2014/07/06,Low
"969,230","965,650","972,810","969,110",2014/07/05,Low
"974,890","970,960","978,810","971,880",2014/07/04,Low
"986,550","983,430","989,660","985,960",2014/06/25,Low
"987,240","984,580","989,890","988,500",2014/06/24,Low
"988,620","982,960","994,280","991,970",2014/06/23,High
"991,510","988,040","994,970","988,040",2014/06/22,Low
"994,860","992,430","997,280","993,810",2014/06/21,Low
"997,860","995,430","1,000,280","998,430",2014/06/20,High
"970,500","967,960","973,040","973,040",2014/06/18,High
"969,920","966,800","973,040","969,110",2014/06/17,High
"965,420","958,490","972,340","968,420",2014/06/16,Low
"975,460","971,650","979,270","971,880",2014/06/15,Low
"976,620","973,270","979,960","978,120",2014/06/14,High
"979,740","975,350","984,120","975,810",2014/06/13,High
"972,580","969,810","975,350","975,350",2014/06/11,High
"972,000","969,110","974,880","972,110",2014/06/10,High
"959,530","957,570","961,490","961,490",2014/06/09,Low
"967,150","963,800","970,500","963,800",2014/06/08,No Change
"964,850","962,190","967,500","966,110",2014/06/07,No Change
"976,620","973,270","979,960","973,500",2014/06/06,No Change
"980,080","978,810","981,350","978,810",2014/06/02,No Change
"977,190","974,420","979,960","978,810",2014/06/01,No Change
"978,930","978,120","979,730","979,730",2014/05/31,No Change
"978,580","976,960","980,190","978,120",2014/05/30,No Change
"978,350","973,040","983,660","982,730",2014/05/28,No Change
"988,970","986,430","991,510","987,580",2014/05/27,No Change
"1,006,280","1,004,660","1,007,900","1,006,970",2014/05/25,No Change
"1,006,160","1,004,890","1,007,430","1,006,280",2014/05/23,No Change
"1,007,780","1,005,360","1,010,200","1,010,200",2014/05/21,No Change
"1,009,510","1,007,660","1,011,360","1,008,820",2014/05/20,No Change
"1,005,820","1,001,660","1,009,970","1,006,510",2014/05/19,No Change
"1,013,780","1,012,970","1,014,590","1,012,970",2014/05/18,No Change
"1,012,280","1,006,510","1,018,050","1,008,590",2014/05/17,Low
"1,017,940","1,007,430","1,028,440","1,018,050",2014/05/16,High
"1,007,430","1,007,430","1,007,430","1,007,430",2014/05/15,No Change
"1,008,470","1,004,200","1,012,740","1,007,430",2014/05/14,Low
"1,008,010","1,001,890","1,014,130","1,012,740",2014/05/13,High
"1,005,360","1,005,360","1,005,360","1,005,360",2014/05/12,No Change
"999,820","990,350","1,009,280","1,005,360",2014/05/11,High
"994,510","988,740","1,000,280","993,120",2014/05/10,Low
"1,008,250","1,000,280","1,016,210","1,000,280",2014/05/09,Low
"1,016,210","1,016,210","1,016,210","1,016,210",2014/05/08,No Change
"1,021,860","1,014,590","1,029,130","1,016,210",2014/05/07,Low
"1,032,950","1,028,210","1,037,680","1,029,130",2014/05/06,Low
"1,041,720","1,036,520","1,046,910","1,036,520",2014/05/05,Low
"1,040,330","1,035,370","1,045,290","1,043,450",2014/05/04,High
"1,043,220","1,037,210","1,049,220","1,037,680",2014/05/03,Low
"1,043,220","1,035,370","1,051,060","1,049,220",2014/05/02,High
"1,035,370","1,035,370","1,035,370","1,035,370",2014/05/01,No Change
"1,033,410","1,031,440","1,035,370","1,035,370",2014/04/30,No Change
"1,036,520","1,031,900","1,041,140","1,035,370",2014/04/29,Low
"1,039,290","1,030,520","1,048,060","1,037,440",2014/04/28,Low
"1,057,300","1,038,100","1,063,800","1,038,800",2014/04/27,Low
"1,032,800","1,032,800","1,063,800","1,059,100",2014/04/26,High
"1,023,800","1,023,800","1,030,300","1,030,300",2014/04/25,High
"1,028,400","997,280","1,029,600","1,018,700",2014/04/22,High
"1,007,700","1,007,700","1,022,700","1,016,900",2014/04/21,High
"1,004,200","999,580","1,007,700","1,007,700",2014/04/20,High
"1,001,900","1,001,900","1,005,400","1,004,200",2014/04/19,High
"1,000,700","1,000,700","1,004,200","1,001,900",2014/04/18,High
"1,000,700","1,000,700","1,000,700","1,000,700",2014/04/17,No Change
"1,004,200","1,000,700","1,004,200","1,000,700",2014/04/16,Low
"1,001,900","1,001,900","1,007,700","1,004,200",2014/04/15,High
"1,007,700","999,580","1,007,700","1,001,900",2014/04/14,Low
"999,580","999,580","1,008,800","1,007,700",2014/04/13,High
"992,660","992,660","1,000,700","999,580",2014/04/12,High
"990,350","985,730","992,660","992,660",2014/04/11,High
"990,350","990,350","990,350","990,350",2014/04/10,No Change
"982,730","982,730","990,350","990,350",2014/04/09,High
"988,040","980,890","992,660","982,730",2014/04/08,High
"970,270","970,270","984,580","982,500",2014/04/07,High
"968,880","964,960","970,730","970,270",2014/04/06,High
"970,730","966,110","970,730","968,880",2014/04/05,Low
"962,650","962,650","974,190","970,730",2014/04/04,High
"962,650","962,650","962,650","962,650",2014/04/03,No Change
"964,960","961,720","964,960","962,650",2014/04/02,Low
"964,960","962,650","964,960","964,960",2014/04/01,No Change
"966,800","964,960","966,800","964,960",2014/03/31,Low
"965,420","964,960","968,420","966,800",2014/03/30,High
"965,420","964,490","966,800","965,420",2014/03/29,No Change
"969,570","964,960","969,570","965,420",2014/03/28,Low
"969,570","969,570","969,570","969,570",2014/03/27,No Change
"971,880","969,570","971,880","969,570",2014/03/26,Low
"970,730","970,730","976,500","971,880",2014/03/25,High
"973,040","964,960","973,040","970,730",2014/03/24,Low
"978,810","973,040","978,810","973,040",2014/03/23,Low
"977,650","977,650","978,810","978,810",2014/03/22,High
"976,500","976,500","977,650","977,650",2014/03/21,High
"976,500","976,500","976,500","976,500",2014/03/20,No Change
"970,730","969,570","978,810","976,500",2014/03/19,High
"976,730","970,730","977,650","970,730",2014/03/18,Low
"988,500","975,810","988,500","976,730",2014/03/17,Low
"1,000,000","988,040","1,000,000","988,500",2014/03/16,Low
"1,000,700","991,500","1,004,200","1,000,000",2014/03/15,Low
"999,580","999,580","1,008,800","1,000,700",2014/03/14,High
"999,580","999,580","999,580","999,580",2014/03/13,No Change
"993,810","993,810","1,001,900","999,580",2014/03/12,High
"990,350","990,120","1,003,000","993,810",2014/03/11,High
"993,810","985,730","1,005,600","990,350",2014/03/10,Low
"988,500","982,960","994,740","993,810",2014/03/09,High
"985,730","975,810","992,660","988,500",2014/03/08,High
"997,740","984,580","997,740","985,730",2014/03/07,Low
"997,740","997,740","997,740","997,740",2014/03/06,No Change
"993,120","984,350","997,970","997,740",2014/03/05,High
"989,890","986,890","994,970","993,120",2014/03/04,High
"1,012,300","984,580","1,012,300","989,890",2014/03/03,Low
"983,190","983,190","1,016,900","1,012,300",2014/03/02,High
"978,350","978,350","985,730","983,190",2014/03/01,High
"974,880","972,810","981,120","978,350",2014/02/28,High
"974,880","974,880","974,880","974,880",2014/02/27,No Change
"969,570","966,110","977,190","974,880",2014/02/26,High
"982,730","968,650","985,730","969,570",2014/02/25,Low
"975,110","974,190","992,660","981,580",2014/02/24,High
"957,800","957,800","976,500","975,110",2014/02/23,High
"958,030","957,800","959,190","957,800",2014/02/22,High
"951,110","951,110","958,030","956,880",2014/02/21,High
"951,110","951,110","951,110","951,110",2014/02/20,No Change
"955,720","948,800","955,720","951,110",2014/02/19,Low
"954,800","951,110","955,720","955,720",2014/02/18,High
"960,340","950,640","960,340","954,800",2014/02/17,Low
"953,410","953,410","961,490","960,340",2014/02/16,High
"955,720","952,490","958,030","953,410",2014/02/15,Low
"932,870","932,870","958,720","955,720",2014/02/14,High
"932,870","932,870","932,870","932,870",2014/02/13,No Change
"928,940","923,400","934,480","932,870",2014/02/12,High
"918,320","917,400","929,170","928,940",2014/02/11,High
"907,710","907,710","918,320","918,320",2014/02/10,High
"902,160","902,160","911,860","907,710",2014/02/09,High
"906,320","900,780","906,320","902,160",2014/02/08,Low
"898,930","898,930","908,400","906,320",2014/02/07,High
"898,930","898,930","898,930","898,930",2014/02/06,No Change
"898,470","897,550","901,930","898,930",2014/02/05,High
"895,930","895,930","902,630","898,470",2014/02/04,High
"897,550","895,470","898,010","895,930",2014/02/03,Low
"892,240","892,240","898,700","897,550",2014/02/02,High
"890,620","890,620","894,550","892,240",2014/02/01,High
"889,930","889,470","893,390","890,620",2014/01/31,High
"882,000","882,000","882,000","882,000",2014/01/25,No Change
"882,000","882,000","882,000","882,000",2014/01/24,No Change
"882,000","882,000","882,000","882,000",2014/01/23,No Change
"882,000","882,000","882,000","882,000",2014/01/22,No Change
"878,000","878,000","882,000","882,000",2014/01/21,High
"878,000","878,000","878,000","878,000",2014/01/20,High
"880,000","870,000","880,000","870,000",2014/01/19,Low
"890,000","890,000","890,000","890,000",2014/01/18,No Change
"890,000","890,000","900,000","890,000",2014/01/17,No Change
"890,000","890,000","890,000","890,000",2014/01/16,No Change
"890,000","890,000","890,000","890,000",2014/01/15,No Change
"890,000","890,000","890,000","890,000",2014/01/14,No Change
"900,000","890,000","900,000","890,000",2014/01/13,No Change
"890,000","890,000","890,000","890,000",2014/01/12,Low
"910,000","910,000","910,000","910,000",2014/01/11,No Change
"900,000","900,000","910,000","910,000",2014/01/10,High
"900,000","900,000","900,000","900,000",2014/01/09,No Change
"900,000","900,000","900,000","900,000",2014/01/08,No Change
"900,000","900,000","900,000","900,000",2014/01/07,No Change
"900,000","900,000","900,000","900,000",2014/01/06,No Change
"900,000","900,000","900,000","900,000",2014/01/05,No Change
"900,000","900,000","900,000","900,000",2014/01/04,No Change
"900,000","900,000","900,000","900,000",2014/01/03,High
"890,000","890,000","890,000","890,000",2013/12/30,No Change
"890,000","890,000","890,000","890,000",2013/12/29,Low
"890,000","890,000","900,000","900,000",2013/12/28,High
"890,000","890,000","890,000","890,000",2013/12/27,High
"880,000","880,000","880,000","880,000",2013/12/26,High
"880,000","870,000","880,000","870,000",2013/12/24,No Change
"870,000","870,000","870,000","870,000",2013/12/23,Low
"880,000","880,000","880,000","880,000",2013/12/22,High
"870,000","870,000","870,000","870,000",2013/12/21,No Change
"870,000","870,000","870,000","870,000",2013/12/20,Low
"880,000","880,000","880,000","880,000",2013/12/19,No Change
"890,000","880,000","890,000","880,000",2013/12/18,Low
"890,000","890,000","890,000","890,000",2013/12/17,No Change
"890,000","890,000","890,000","890,000",2013/12/16,No Change
"890,000","890,000","890,000","890,000",2013/12/15,Low
"900,000","900,000","900,000","900,000",2013/12/14,No Change
"900,000","900,000","900,000","900,000",2013/12/13,High
"900,000","890,000","900,000","890,000",2013/12/11,Low
"900,000","900,000","900,000","900,000",2013/12/10,No Change
"890,000","890,000","900,000","900,000",2013/12/09,High
"890,000","890,000","890,000","890,000",2013/12/08,No Change
"880,000","880,000","890,000","890,000",2013/12/07,High
"890,000","880,000","890,000","880,000",2013/12/06,Low
